"MSAPlate","AssayStrip","AssayCol","AssayRow","MfgPlate","Pool","MfgStrip","MfgCol","MfgRow"
39,1,2,7,300,"B",4,8,7
39,1,2,8,300,"B",4,8,8
39,2,3,1,78,"A",4,7,1
39,2,3,2,78,"A",4,7,2
39,2,3,3,78,"A",4,7,3
39,2,3,4,78,"A",4,7,4
39,2,3,5,78,"A",4,7,5
39,2,3,6,78,"A",4,7,6
39,2,3,7,78,"A",4,7,7
39,2,3,8,78,"A",4,7,8
39,2,4,1,78,"A",4,8,1
39,2,4,2,78,"A",4,8,2
39,2,4,3,78,"A",4,8,3
39,2,4,4,78,"A",4,8,4
39,2,4,5,78,"A",4,8,5
39,2,4,6,78,"A",4,8,6
39,2,4,7,78,"A",4,8,7
39,2,4,8,78,"A",4,8,8
39,3,5,1,209,"B",2,3,1
39,3,5,2,209,"B",2,3,2
39,3,5,3,209,"B",2,3,3
39,3,5,4,209,"B",2,3,4
39,3,5,5,209,"B",2,3,5
39,3,5,6,209,"B",2,3,6
39,3,5,7,209,"B",2,3,7
39,3,5,8,209,"B",2,3,8
39,3,6,1,209,"B",2,4,1
39,3,6,2,209,"B",2,4,2
39,3,6,3,209,"B",2,4,3
39,3,6,4,209,"B",2,4,4
39,3,6,5,209,"B",2,4,5
39,3,6,6,209,"B",2,4,6
39,3,6,7,209,"B",2,4,7
39,3,6,8,209,"B",2,4,8
39,4,7,1,64,"A",5,9,1
39,4,7,2,64,"A",5,9,2
39,4,7,3,64,"A",5,9,3
39,4,7,4,64,"A",5,9,4
39,4,7,5,64,"A",5,9,5
39,4,7,6,64,"A",5,9,6
39,4,7,7,64,"A",5,9,7
39,4,7,8,64,"A",5,9,8
39,4,8,1,64,"A",5,10,1
39,4,8,2,64,"A",5,10,2
39,4,8,3,64,"A",5,10,3
39,4,8,4,64,"A",5,10,4
39,4,8,5,64,"A",5,10,5
39,4,8,6,64,"A",5,10,6
39,4,8,7,64,"A",5,10,7
39,4,8,8,64,"A",5,10,8
39,5,9,1,289,"B",5,9,1
39,5,9,2,289,"B",5,9,2
39,5,9,3,289,"B",5,9,3
39,5,9,4,289,"B",5,9,4
39,5,9,5,289,"B",5,9,5
39,5,9,6,289,"B",5,9,6
39,5,9,7,289,"B",5,9,7
39,5,9,8,289,"B",5,9,8
39,5,10,1,289,"B",5,10,1
39,5,10,2,289,"B",5,10,2
39,5,10,3,289,"B",5,10,3
39,5,10,4,289,"B",5,10,4
39,5,10,5,289,"B",5,10,5
39,5,10,6,289,"B",5,10,6
39,5,10,7,289,"B",5,10,7
39,5,10,8,289,"B",5,10,8
39,6,11,1,65,"A",4,7,1
39,6,11,2,65,"A",4,7,2
39,6,11,3,65,"A",4,7,3
39,6,11,4,65,"A",4,7,4
39,6,11,5,65,"A",4,7,5
39,6,11,6,65,"A",4,7,6
39,6,11,7,65,"A",4,7,7
39,6,11,8,65,"A",4,7,8
39,6,12,1,65,"A",4,8,1
39,6,12,2,65,"A",4,8,2
39,6,12,3,65,"A",4,8,3
39,6,12,4,65,"A",4,8,4
39,6,12,5,65,"A",4,8,5
39,6,12,6,65,"A",4,8,6
39,6,12,7,65,"A",4,8,7
39,6,12,8,65,"A",4,8,8
40,1,1,1,55,"A",2,3,1
40,1,1,2,55,"A",2,3,2
40,1,1,3,55,"A",2,3,3
40,1,1,4,55,"A",2,3,4
40,1,1,5,55,"A",2,3,5
40,1,1,6,55,"A",2,3,6
40,1,1,7,55,"A",2,3,7
40,1,1,8,55,"A",2,3,8
40,1,2,1,55,"A",2,4,1
40,1,2,2,55,"A",2,4,2
40,1,2,3,55,"A",2,4,3
40,1,2,4,55,"A",2,4,4
40,1,2,5,55,"A",2,4,5
40,1,2,6,55,"A",2,4,6
40,1,2,7,55,"A",2,4,7
40,1,2,8,55,"A",2,4,8
40,2,3,1,99,"A",4,7,1
40,2,3,2,99,"A",4,7,2
40,2,3,3,99,"A",4,7,3
40,2,3,4,99,"A",4,7,4
40,2,3,5,99,"A",4,7,5
40,2,3,6,99,"A",4,7,6
40,2,3,7,99,"A",4,7,7
40,2,3,8,99,"A",4,7,8
40,2,4,1,99,"A",4,8,1
40,2,4,2,99,"A",4,8,2
40,2,4,3,99,"A",4,8,3
40,2,4,4,99,"A",4,8,4
40,2,4,5,99,"A",4,8,5
40,2,4,6,99,"A",4,8,6
40,2,4,7,99,"A",4,8,7
40,2,4,8,99,"A",4,8,8
40,3,5,1,296,"B",2,3,1
40,3,5,2,296,"B",2,3,2
40,3,5,3,296,"B",2,3,3
40,3,5,4,296,"B",2,3,4
40,3,5,5,296,"B",2,3,5
40,3,5,6,296,"B",2,3,6
40,3,5,7,296,"B",2,3,7
40,3,5,8,296,"B",2,3,8
40,3,6,1,296,"B",2,4,1
40,3,6,2,296,"B",2,4,2
40,3,6,3,296,"B",2,4,3
40,3,6,4,296,"B",2,4,4
40,3,6,5,296,"B",2,4,5
40,3,6,6,296,"B",2,4,6
40,3,6,7,296,"B",2,4,7
40,3,6,8,296,"B",2,4,8
40,4,7,1,283,"B",1,1,1
40,4,7,2,283,"B",1,1,2
40,4,7,3,283,"B",1,1,3
40,4,7,4,283,"B",1,1,4
40,4,7,5,283,"B",1,1,5
40,4,7,6,283,"B",1,1,6
40,4,7,7,283,"B",1,1,7
40,4,7,8,283,"B",1,1,8
40,4,8,1,283,"B",1,2,1
40,4,8,2,283,"B",1,2,2
40,4,8,3,283,"B",1,2,3
40,4,8,4,283,"B",1,2,4
40,4,8,5,283,"B",1,2,5
40,4,8,6,283,"B",1,2,6
40,4,8,7,283,"B",1,2,7
40,4,8,8,283,"B",1,2,8
40,5,9,1,193,"B",4,7,1
40,5,9,2,193,"B",4,7,2
40,5,9,3,193,"B",4,7,3
40,5,9,4,193,"B",4,7,4
40,5,9,5,193,"B",4,7,5
40,5,9,6,193,"B",4,7,6
40,5,9,7,193,"B",4,7,7
40,5,9,8,193,"B",4,7,8
40,5,10,1,193,"B",4,8,1
40,5,10,2,193,"B",4,8,2
40,5,10,3,193,"B",4,8,3
40,5,10,4,193,"B",4,8,4
40,5,10,5,193,"B",4,8,5
40,5,10,6,193,"B",4,8,6
40,5,10,7,193,"B",4,8,7
40,5,10,8,193,"B",4,8,8
40,6,11,1,68,"A",4,7,1
40,6,11,2,68,"A",4,7,2
40,6,11,3,68,"A",4,7,3
40,6,11,4,68,"A",4,7,4
40,6,11,5,68,"A",4,7,5
40,6,11,6,68,"A",4,7,6
40,6,11,7,68,"A",4,7,7
40,6,11,8,68,"A",4,7,8
40,6,12,1,68,"A",4,8,1
40,6,12,2,68,"A",4,8,2
40,6,12,3,68,"A",4,8,3
40,6,12,4,68,"A",4,8,4
40,6,12,5,68,"A",4,8,5
40,6,12,6,68,"A",4,8,6
40,6,12,7,68,"A",4,8,7
40,6,12,8,68,"A",4,8,8
41,1,1,1,209,"B",4,7,1
41,1,1,2,209,"B",4,7,2
41,1,1,3,209,"B",4,7,3
41,1,1,4,209,"B",4,7,4
41,1,1,5,209,"B",4,7,5
41,1,1,6,209,"B",4,7,6
41,1,1,7,209,"B",4,7,7
41,1,1,8,209,"B",4,7,8
41,1,2,1,209,"B",4,8,1
41,1,2,2,209,"B",4,8,2
41,1,2,3,209,"B",4,8,3
41,1,2,4,209,"B",4,8,4
41,1,2,5,209,"B",4,8,5
41,1,2,6,209,"B",4,8,6
41,1,2,7,209,"B",4,8,7
41,1,2,8,209,"B",4,8,8
41,2,3,1,36,"A",5,9,1
41,2,3,2,36,"A",5,9,2
41,2,3,3,36,"A",5,9,3
41,2,3,4,36,"A",5,9,4
41,2,3,5,36,"A",5,9,5
41,2,3,6,36,"A",5,9,6
41,2,3,7,36,"A",5,9,7
41,2,3,8,36,"A",5,9,8
41,2,4,1,36,"A",5,10,1
41,2,4,2,36,"A",5,10,2
41,2,4,3,36,"A",5,10,3
41,2,4,4,36,"A",5,10,4
41,2,4,5,36,"A",5,10,5
41,2,4,6,36,"A",5,10,6
41,2,4,7,36,"A",5,10,7
41,2,4,8,36,"A",5,10,8
41,3,5,1,296,"B",1,1,1
41,3,5,2,296,"B",1,1,2
41,3,5,3,296,"B",1,1,3
41,3,5,4,296,"B",1,1,4
41,3,5,5,296,"B",1,1,5
41,3,5,6,296,"B",1,1,6
41,3,5,7,296,"B",1,1,7
41,3,5,8,296,"B",1,1,8
41,3,6,1,296,"B",1,2,1
41,3,6,2,296,"B",1,2,2
41,3,6,3,296,"B",1,2,3
41,3,6,4,296,"B",1,2,4
41,3,6,5,296,"B",1,2,5
41,3,6,6,296,"B",1,2,6
41,3,6,7,296,"B",1,2,7
41,3,6,8,296,"B",1,2,8
41,4,7,1,206,"B",5,9,1
41,4,7,2,206,"B",5,9,2
41,4,7,3,206,"B",5,9,3
41,4,7,4,206,"B",5,9,4
41,4,7,5,206,"B",5,9,5
41,4,7,6,206,"B",5,9,6
41,4,7,7,206,"B",5,9,7
41,4,7,8,206,"B",5,9,8
41,4,8,1,206,"B",5,10,1
41,4,8,2,206,"B",5,10,2
41,4,8,3,206,"B",5,10,3
41,4,8,4,206,"B",5,10,4
41,4,8,5,206,"B",5,10,5
41,4,8,6,206,"B",5,10,6
41,4,8,7,206,"B",5,10,7
41,4,8,8,206,"B",5,10,8
41,5,9,1,39,"A",3,5,1
41,5,9,2,39,"A",3,5,2
41,5,9,3,39,"A",3,5,3
41,5,9,4,39,"A",3,5,4
41,5,9,5,39,"A",3,5,5
41,5,9,6,39,"A",3,5,6
41,5,9,7,39,"A",3,5,7
41,5,9,8,39,"A",3,5,8
41,5,10,1,39,"A",3,6,1
41,5,10,2,39,"A",3,6,2
41,5,10,3,39,"A",3,6,3
41,5,10,4,39,"A",3,6,4
41,5,10,5,39,"A",3,6,5
41,5,10,6,39,"A",3,6,6
41,5,10,7,39,"A",3,6,7
41,5,10,8,39,"A",3,6,8
41,6,11,1,79,"A",4,7,1
41,6,11,2,79,"A",4,7,2
41,6,11,3,79,"A",4,7,3
41,6,11,4,79,"A",4,7,4
41,6,11,5,79,"A",4,7,5
41,6,11,6,79,"A",4,7,6
41,6,11,7,79,"A",4,7,7
41,6,11,8,79,"A",4,7,8
41,6,12,1,79,"A",4,8,1
41,6,12,2,79,"A",4,8,2
41,6,12,3,79,"A",4,8,3
41,6,12,4,79,"A",4,8,4
41,6,12,5,79,"A",4,8,5
41,6,12,6,79,"A",4,8,6
41,6,12,7,79,"A",4,8,7
41,6,12,8,79,"A",4,8,8
42,1,1,1,68,"A",2,3,1
42,1,1,2,68,"A",2,3,2
42,1,1,3,68,"A",2,3,3
42,1,1,4,68,"A",2,3,4
42,1,1,5,68,"A",2,3,5
42,1,1,6,68,"A",2,3,6
42,1,1,7,68,"A",2,3,7
42,1,1,8,68,"A",2,3,8
42,1,2,1,68,"A",2,4,1
42,1,2,2,68,"A",2,4,2
42,1,2,3,68,"A",2,4,3
42,1,2,4,68,"A",2,4,4
42,1,2,5,68,"A",2,4,5
42,1,2,6,68,"A",2,4,6
42,1,2,7,68,"A",2,4,7
42,1,2,8,68,"A",2,4,8
42,2,3,1,94,"A",3,5,1
42,2,3,2,94,"A",3,5,2
42,2,3,3,94,"A",3,5,3
42,2,3,4,94,"A",3,5,4
42,2,3,5,94,"A",3,5,5
42,2,3,6,94,"A",3,5,6
42,2,3,7,94,"A",3,5,7
42,2,3,8,94,"A",3,5,8
42,2,4,1,94,"A",3,6,1
42,2,4,2,94,"A",3,6,2
42,2,4,3,94,"A",3,6,3
42,2,4,4,94,"A",3,6,4
42,2,4,5,94,"A",3,6,5
42,2,4,6,94,"A",3,6,6
42,2,4,7,94,"A",3,6,7
42,2,4,8,94,"A",3,6,8
42,3,5,1,210,"B",2,3,1
42,3,5,2,210,"B",2,3,2
42,3,5,3,210,"B",2,3,3
42,3,5,4,210,"B",2,3,4
42,3,5,5,210,"B",2,3,5
42,3,5,6,210,"B",2,3,6
42,3,5,7,210,"B",2,3,7
42,3,5,8,210,"B",2,3,8
42,3,6,1,210,"B",2,4,1
42,3,6,2,210,"B",2,4,2
42,3,6,3,210,"B",2,4,3
42,3,6,4,210,"B",2,4,4
42,3,6,5,210,"B",2,4,5
42,3,6,6,210,"B",2,4,6
42,3,6,7,210,"B",2,4,7
42,3,6,8,210,"B",2,4,8
42,4,7,1,298,"B",5,9,1
42,4,7,2,298,"B",5,9,2
42,4,7,3,298,"B",5,9,3
42,4,7,4,298,"B",5,9,4
42,4,7,5,298,"B",5,9,5
42,4,7,6,298,"B",5,9,6
42,4,7,7,298,"B",5,9,7
42,4,7,8,298,"B",5,9,8
42,4,8,1,298,"B",5,10,1
42,4,8,2,298,"B",5,10,2
42,4,8,3,298,"B",5,10,3
42,4,8,4,298,"B",5,10,4
42,4,8,5,298,"B",5,10,5
42,4,8,6,298,"B",5,10,6
42,4,8,7,298,"B",5,10,7
42,4,8,8,298,"B",5,10,8
42,5,9,1,295,"B",4,7,1
42,5,9,2,295,"B",4,7,2
42,5,9,3,295,"B",4,7,3
42,5,9,4,295,"B",4,7,4
42,5,9,5,295,"B",4,7,5
42,5,9,6,295,"B",4,7,6
42,5,9,7,295,"B",4,7,7
42,5,9,8,295,"B",4,7,8
42,5,10,1,295,"B",4,8,1
42,5,10,2,295,"B",4,8,2
42,5,10,3,295,"B",4,8,3
42,5,10,4,295,"B",4,8,4
42,5,10,5,295,"B",4,8,5
42,5,10,6,295,"B",4,8,6
42,5,10,7,295,"B",4,8,7
42,5,10,8,295,"B",4,8,8
42,6,11,1,56,"A",2,3,1
42,6,11,2,56,"A",2,3,2
42,6,11,3,56,"A",2,3,3
42,6,11,4,56,"A",2,3,4
42,6,11,5,56,"A",2,3,5
42,6,11,6,56,"A",2,3,6
42,6,11,7,56,"A",2,3,7
42,6,11,8,56,"A",2,3,8
42,6,12,1,56,"A",2,4,1
42,6,12,2,56,"A",2,4,2
42,6,12,3,56,"A",2,4,3
42,6,12,4,56,"A",2,4,4
42,6,12,5,56,"A",2,4,5
42,6,12,6,56,"A",2,4,6
42,6,12,7,56,"A",2,4,7
42,6,12,8,56,"A",2,4,8
43,1,1,1,301,"B",3,5,1
43,1,1,2,301,"B",3,5,2
43,1,1,3,301,"B",3,5,3
43,1,1,4,301,"B",3,5,4
43,1,1,5,301,"B",3,5,5
43,1,1,6,301,"B",3,5,6
43,1,1,7,301,"B",3,5,7
43,1,1,8,301,"B",3,5,8
43,1,2,1,301,"B",3,6,1
43,1,2,2,301,"B",3,6,2
43,1,2,3,301,"B",3,6,3
43,1,2,4,301,"B",3,6,4
43,1,2,5,301,"B",3,6,5
43,1,2,6,301,"B",3,6,6
43,1,2,7,301,"B",3,6,7
43,1,2,8,301,"B",3,6,8
43,2,3,1,63,"A",4,7,1
43,2,3,2,63,"A",4,7,2
43,2,3,3,63,"A",4,7,3
43,2,3,4,63,"A",4,7,4
43,2,3,5,63,"A",4,7,5
43,2,3,6,63,"A",4,7,6
43,2,3,7,63,"A",4,7,7
43,2,3,8,63,"A",4,7,8
43,2,4,1,63,"A",4,8,1
43,2,4,2,63,"A",4,8,2
43,2,4,3,63,"A",4,8,3
43,2,4,4,63,"A",4,8,4
43,2,4,5,63,"A",4,8,5
43,2,4,6,63,"A",4,8,6
43,2,4,7,63,"A",4,8,7
43,2,4,8,63,"A",4,8,8
43,3,5,1,84,"A",5,9,1
43,3,5,2,84,"A",5,9,2
43,3,5,3,84,"A",5,9,3
43,3,5,4,84,"A",5,9,4
43,3,5,5,84,"A",5,9,5
43,3,5,6,84,"A",5,9,6
43,3,5,7,84,"A",5,9,7
43,3,5,8,84,"A",5,9,8
43,3,6,1,84,"A",5,10,1
43,3,6,2,84,"A",5,10,2
43,3,6,3,84,"A",5,10,3
43,3,6,4,84,"A",5,10,4
43,3,6,5,84,"A",5,10,5
43,3,6,6,84,"A",5,10,6
43,3,6,7,84,"A",5,10,7
43,3,6,8,84,"A",5,10,8
43,4,7,1,43,"A",5,9,1
43,4,7,2,43,"A",5,9,2
43,4,7,3,43,"A",5,9,3
43,4,7,4,43,"A",5,9,4
43,4,7,5,43,"A",5,9,5
43,4,7,6,43,"A",5,9,6
43,4,7,7,43,"A",5,9,7
43,4,7,8,43,"A",5,9,8
43,4,8,1,43,"A",5,10,1
43,4,8,2,43,"A",5,10,2
43,4,8,3,43,"A",5,10,3
43,4,8,4,43,"A",5,10,4
43,4,8,5,43,"A",5,10,5
43,4,8,6,43,"A",5,10,6
43,4,8,7,43,"A",5,10,7
43,4,8,8,43,"A",5,10,8
43,5,9,1,286,"B",5,9,1
43,5,9,2,286,"B",5,9,2
43,5,9,3,286,"B",5,9,3
43,5,9,4,286,"B",5,9,4
43,5,9,5,286,"B",5,9,5
43,5,9,6,286,"B",5,9,6
43,5,9,7,286,"B",5,9,7
43,5,9,8,286,"B",5,9,8
43,5,10,1,286,"B",5,10,1
43,5,10,2,286,"B",5,10,2
43,5,10,3,286,"B",5,10,3
43,5,10,4,286,"B",5,10,4
43,5,10,5,286,"B",5,10,5
43,5,10,6,286,"B",5,10,6
43,5,10,7,286,"B",5,10,7
43,5,10,8,286,"B",5,10,8
43,6,11,1,283,"B",4,7,1
43,6,11,2,283,"B",4,7,2
43,6,11,3,283,"B",4,7,3
43,6,11,4,283,"B",4,7,4
43,6,11,5,283,"B",4,7,5
43,6,11,6,283,"B",4,7,6
43,6,11,7,283,"B",4,7,7
43,6,11,8,283,"B",4,7,8
43,6,12,1,283,"B",4,8,1
43,6,12,2,283,"B",4,8,2
43,6,12,3,283,"B",4,8,3
43,6,12,4,283,"B",4,8,4
43,6,12,5,283,"B",4,8,5
43,6,12,6,283,"B",4,8,6
43,6,12,7,283,"B",4,8,7
43,6,12,8,283,"B",4,8,8
44,1,1,1,37,"A",5,9,1
44,1,1,2,37,"A",5,9,2
44,1,1,3,37,"A",5,9,3
44,1,1,4,37,"A",5,9,4
44,1,1,5,37,"A",5,9,5
44,1,1,6,37,"A",5,9,6
44,1,1,7,37,"A",5,9,7
44,1,1,8,37,"A",5,9,8
44,1,2,1,37,"A",5,10,1
44,1,2,2,37,"A",5,10,2
44,1,2,3,37,"A",5,10,3
44,1,2,4,37,"A",5,10,4
44,1,2,5,37,"A",5,10,5
44,1,2,6,37,"A",5,10,6
44,1,2,7,37,"A",5,10,7
44,1,2,8,37,"A",5,10,8
44,2,3,1,159,"B",3,5,1
44,2,3,2,159,"B",3,5,2
44,2,3,3,159,"B",3,5,3
44,2,3,4,159,"B",3,5,4
44,2,3,5,159,"B",3,5,5
44,2,3,6,159,"B",3,5,6
44,2,3,7,159,"B",3,5,7
44,2,3,8,159,"B",3,5,8
44,2,4,1,159,"B",3,6,1
44,2,4,2,159,"B",3,6,2
44,2,4,3,159,"B",3,6,3
44,2,4,4,159,"B",3,6,4
44,2,4,5,159,"B",3,6,5
44,2,4,6,159,"B",3,6,6
44,2,4,7,159,"B",3,6,7
44,2,4,8,159,"B",3,6,8
44,3,5,1,46,"A",3,5,1
44,3,5,2,46,"A",3,5,2
44,3,5,3,46,"A",3,5,3
44,3,5,4,46,"A",3,5,4
44,3,5,5,46,"A",3,5,5
44,3,5,6,46,"A",3,5,6
44,3,5,7,46,"A",3,5,7
44,3,5,8,46,"A",3,5,8
44,3,6,1,46,"A",3,6,1
44,3,6,2,46,"A",3,6,2
44,3,6,3,46,"A",3,6,3
44,3,6,4,46,"A",3,6,4
44,3,6,5,46,"A",3,6,5
44,3,6,6,46,"A",3,6,6
44,3,6,7,46,"A",3,6,7
44,3,6,8,46,"A",3,6,8
44,4,7,1,285,"B",5,9,1
44,4,7,2,285,"B",5,9,2
44,4,7,3,285,"B",5,9,3
44,4,7,4,285,"B",5,9,4
44,4,7,5,285,"B",5,9,5
44,4,7,6,285,"B",5,9,6
44,4,7,7,285,"B",5,9,7
44,4,7,8,285,"B",5,9,8
44,4,8,1,285,"B",5,10,1
44,4,8,2,285,"B",5,10,2
44,4,8,3,285,"B",5,10,3
44,4,8,4,285,"B",5,10,4
44,4,8,5,285,"B",5,10,5
44,4,8,6,285,"B",5,10,6
44,4,8,7,285,"B",5,10,7
44,4,8,8,285,"B",5,10,8
44,5,9,1,159,"B",1,1,1
44,5,9,2,159,"B",1,1,2
44,5,9,3,159,"B",1,1,3
44,5,9,4,159,"B",1,1,4
44,5,9,5,159,"B",1,1,5
44,5,9,6,159,"B",1,1,6
44,5,9,7,159,"B",1,1,7
44,5,9,8,159,"B",1,1,8
44,5,10,1,159,"B",1,2,1
44,5,10,2,159,"B",1,2,2
44,5,10,3,159,"B",1,2,3
44,5,10,4,159,"B",1,2,4
44,5,10,5,159,"B",1,2,5
44,5,10,6,159,"B",1,2,6
44,5,10,7,159,"B",1,2,7
44,5,10,8,159,"B",1,2,8
44,6,11,1,38,"A",4,7,1
44,6,11,2,38,"A",4,7,2
44,6,11,3,38,"A",4,7,3
44,6,11,4,38,"A",4,7,4
44,6,11,5,38,"A",4,7,5
44,6,11,6,38,"A",4,7,6
44,6,11,7,38,"A",4,7,7
44,6,11,8,38,"A",4,7,8
44,6,12,1,38,"A",4,8,1
44,6,12,2,38,"A",4,8,2
44,6,12,3,38,"A",4,8,3
44,6,12,4,38,"A",4,8,4
44,6,12,5,38,"A",4,8,5
44,6,12,6,38,"A",4,8,6
44,6,12,7,38,"A",4,8,7
44,6,12,8,38,"A",4,8,8
45,1,1,1,80,"A",3,5,1
45,1,1,2,80,"A",3,5,2
45,1,1,3,80,"A",3,5,3
45,1,1,4,80,"A",3,5,4
45,1,1,5,80,"A",3,5,5
45,1,1,6,80,"A",3,5,6
45,1,1,7,80,"A",3,5,7
45,1,1,8,80,"A",3,5,8
45,1,2,1,80,"A",3,6,1
45,1,2,2,80,"A",3,6,2
45,1,2,3,80,"A",3,6,3
45,1,2,4,80,"A",3,6,4
45,1,2,5,80,"A",3,6,5
45,1,2,6,80,"A",3,6,6
45,1,2,7,80,"A",3,6,7
45,1,2,8,80,"A",3,6,8
45,2,3,1,40,"A",2,3,1
45,2,3,2,40,"A",2,3,2
45,2,3,3,40,"A",2,3,3
45,2,3,4,40,"A",2,3,4
45,2,3,5,40,"A",2,3,5
45,2,3,6,40,"A",2,3,6
45,2,3,7,40,"A",2,3,7
45,2,3,8,40,"A",2,3,8
45,2,4,1,40,"A",2,4,1
45,2,4,2,40,"A",2,4,2
45,2,4,3,40,"A",2,4,3
45,2,4,4,40,"A",2,4,4
45,2,4,5,40,"A",2,4,5
45,2,4,6,40,"A",2,4,6
45,2,4,7,40,"A",2,4,7
45,2,4,8,40,"A",2,4,8
45,3,5,1,206,"B",2,3,1
45,3,5,2,206,"B",2,3,2
45,3,5,3,206,"B",2,3,3
45,3,5,4,206,"B",2,3,4
45,3,5,5,206,"B",2,3,5
45,3,5,6,206,"B",2,3,6
45,3,5,7,206,"B",2,3,7
45,3,5,8,206,"B",2,3,8
45,3,6,1,206,"B",2,4,1
45,3,6,2,206,"B",2,4,2
45,3,6,3,206,"B",2,4,3
45,3,6,4,206,"B",2,4,4
45,3,6,5,206,"B",2,4,5
45,3,6,6,206,"B",2,4,6
45,3,6,7,206,"B",2,4,7
45,3,6,8,206,"B",2,4,8
45,4,7,1,289,"B",4,7,1
45,4,7,2,289,"B",4,7,2
45,4,7,3,289,"B",4,7,3
45,4,7,4,289,"B",4,7,4
45,4,7,5,289,"B",4,7,5
45,4,7,6,289,"B",4,7,6
45,4,7,7,289,"B",4,7,7
45,4,7,8,289,"B",4,7,8
45,4,8,1,289,"B",4,8,1
45,4,8,2,289,"B",4,8,2
45,4,8,3,289,"B",4,8,3
45,4,8,4,289,"B",4,8,4
45,4,8,5,289,"B",4,8,5
45,4,8,6,289,"B",4,8,6
45,4,8,7,289,"B",4,8,7
45,4,8,8,289,"B",4,8,8
45,5,9,1,291,"B",5,9,1
45,5,9,2,291,"B",5,9,2
45,5,9,3,291,"B",5,9,3
45,5,9,4,291,"B",5,9,4
45,5,9,5,291,"B",5,9,5
45,5,9,6,291,"B",5,9,6
45,5,9,7,291,"B",5,9,7
45,5,9,8,291,"B",5,9,8
45,5,10,1,291,"B",5,10,1
45,5,10,2,291,"B",5,10,2
45,5,10,3,291,"B",5,10,3
45,5,10,4,291,"B",5,10,4
45,5,10,5,291,"B",5,10,5
45,5,10,6,291,"B",5,10,6
45,5,10,7,291,"B",5,10,7
45,5,10,8,291,"B",5,10,8
45,6,11,1,47,"A",2,3,1
45,6,11,2,47,"A",2,3,2
45,6,11,3,47,"A",2,3,3
45,6,11,4,47,"A",2,3,4
45,6,11,5,47,"A",2,3,5
45,6,11,6,47,"A",2,3,6
45,6,11,7,47,"A",2,3,7
45,6,11,8,47,"A",2,3,8
45,6,12,1,47,"A",2,4,1
45,6,12,2,47,"A",2,4,2
45,6,12,3,47,"A",2,4,3
45,6,12,4,47,"A",2,4,4
45,6,12,5,47,"A",2,4,5
45,6,12,6,47,"A",2,4,6
45,6,12,7,47,"A",2,4,7
45,6,12,8,47,"A",2,4,8
46,1,1,1,292,"B",5,9,1
46,1,1,2,292,"B",5,9,2
46,1,1,3,292,"B",5,9,3
46,1,1,4,292,"B",5,9,4
46,1,1,5,292,"B",5,9,5
46,1,1,6,292,"B",5,9,6
46,1,1,7,292,"B",5,9,7
46,1,1,8,292,"B",5,9,8
46,1,2,1,292,"B",5,10,1
46,1,2,2,292,"B",5,10,2
46,1,2,3,292,"B",5,10,3
46,1,2,4,292,"B",5,10,4
46,1,2,5,292,"B",5,10,5
46,1,2,6,292,"B",5,10,6
46,1,2,7,292,"B",5,10,7
46,1,2,8,292,"B",5,10,8
46,2,3,1,91,"A",3,5,1
46,2,3,2,91,"A",3,5,2
46,2,3,3,91,"A",3,5,3
46,2,3,4,91,"A",3,5,4
46,2,3,5,91,"A",3,5,5
46,2,3,6,91,"A",3,5,6
46,2,3,7,91,"A",3,5,7
46,2,3,8,91,"A",3,5,8
46,2,4,1,91,"A",3,6,1
46,2,4,2,91,"A",3,6,2
46,2,4,3,91,"A",3,6,3
46,2,4,4,91,"A",3,6,4
46,2,4,5,91,"A",3,6,5
46,2,4,6,91,"A",3,6,6
46,2,4,7,91,"A",3,6,7
46,2,4,8,91,"A",3,6,8
46,3,5,1,36,"A",2,3,1
46,3,5,2,36,"A",2,3,2
46,3,5,3,36,"A",2,3,3
46,3,5,4,36,"A",2,3,4
46,3,5,5,36,"A",2,3,5
46,3,5,6,36,"A",2,3,6
46,3,5,7,36,"A",2,3,7
46,3,5,8,36,"A",2,3,8
46,3,6,1,36,"A",2,4,1
46,3,6,2,36,"A",2,4,2
46,3,6,3,36,"A",2,4,3
46,3,6,4,36,"A",2,4,4
46,3,6,5,36,"A",2,4,5
46,3,6,6,36,"A",2,4,6
46,3,6,7,36,"A",2,4,7
46,3,6,8,36,"A",2,4,8
46,4,7,1,300,"B",5,9,1
46,4,7,2,300,"B",5,9,2
46,4,7,3,300,"B",5,9,3
46,4,7,4,300,"B",5,9,4
46,4,7,5,300,"B",5,9,5
46,4,7,6,300,"B",5,9,6
46,4,7,7,300,"B",5,9,7
46,4,7,8,300,"B",5,9,8
46,4,8,1,300,"B",5,10,1
46,4,8,2,300,"B",5,10,2
46,4,8,3,300,"B",5,10,3
46,4,8,4,300,"B",5,10,4
46,4,8,5,300,"B",5,10,5
46,4,8,6,300,"B",5,10,6
46,4,8,7,300,"B",5,10,7
46,4,8,8,300,"B",5,10,8
46,5,9,1,210,"B",3,5,1
46,5,9,2,210,"B",3,5,2
46,5,9,3,210,"B",3,5,3
46,5,9,4,210,"B",3,5,4
46,5,9,5,210,"B",3,5,5
46,5,9,6,210,"B",3,5,6
46,5,9,7,210,"B",3,5,7
46,5,9,8,210,"B",3,5,8
46,5,10,1,210,"B",3,6,1
46,5,10,2,210,"B",3,6,2
46,5,10,3,210,"B",3,6,3
